frame,time_s,frame_w,frame_h,body_x,body_y,far_ep_x,far_ep_y,near_ep_x,near_ep_y,t_along,lm_00_x,lm_00_y,lm_00_z,lm_01_x,lm_01_y,lm_01_z,lm_02_x,lm_02_y,lm_02_z,lm_03_x,lm_03_y,lm_03_z,lm_04_x,lm_04_y,lm_04_z,lm_05_x,lm_05_y,lm_05_z,lm_06_x,lm_06_y,lm_06_z,lm_07_x,lm_07_y,lm_07_z,lm_08_x,lm_08_y,lm_08_z,lm_09_x,lm_09_y,lm_09_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z
91,3.0667,720,1280,267,563,127,447,389,1077,0.235767,0.37815,0.265282,-0.382751,0.382188,0.260412,-0.364131,0.384909,0.260354,-0.364142,0.387255,0.260253,-0.364154,0.373133,0.259826,-0.37208,0.368939,0.259514,-0.37211,0.364952,0.259159,-0.372167,0.388136,0.260727,-0.218931,0.354133,0.259365,-0.254746,0.380671,0.270658,-0.323307,0.370852,0.27008,-0.333901,0.406236,0.2799,-0.08641,0.31878,0.279964,-0.175737,0.435259,0.307292,-0.014843,0.296004,0.321237,-0.314393,0.470279,0.32774,-0.130563,0.338823,0.312569,-0.553693,0.48255,0.334257,-0.154232,0.350564,0.314255,-0.603619,0.481075,0.33468,-0.182321,0.355687,0.307945,-0.602109,0.476957,0.332907,-0.143084,0.353042,0.307357,-0.555175,0.394763,0.353779,0.004373,0.338034,0.35547,-0.004079,0.40025,0.396186,-0.29274,0.34724,0.400401,0.162102,0.401627,0.449206,-0.211524,0.340993,0.431974,0.514427,0.40107,0.46045,-0.21027,0.34062,0.433819,0.545389,0.405412,0.466827,-0.383547,0.346959,0.458612,0.430085
92,3.1,720,1280,268,566,125,443,386,1068,0.248935,0.386054,0.262568,-0.394207,0.390261,0.257747,-0.371227,0.393296,0.257719,-0.371297,0.395989,0.257635,-0.371271,0.380451,0.257345,-0.380635,0.376575,0.257127,-0.380664,0.37256,0.256877,-0.380708,0.397506,0.258545,-0.238002,0.362899,0.25774,-0.267951,0.389513,0.267948,-0.324927,0.378625,0.267824,-0.338343,0.415563,0.279949,-0.109403,0.325787,0.278508,-0.178977,0.443256,0.307265,-0.03344,0.296466,0.316905,-0.324093,0.478157,0.326753,-0.203278,0.339022,0.315355,-0.563084,0.490368,0.333421,-0.233375,0.350168,0.318263,-0.613554,0.488911,0.333926,-0.262845,0.356288,0.311836,-0.614649,0.484618,0.332147,-0.218166,0.353803,0.310396,-0.565838,0.398211,0.354394,-0.000578,0.338897,0.354933,0.000879,0.403604,0.400668,-0.225432,0.347732,0.397843,0.245221,0.404585,0.460582,-0.165865,0.339989,0.42428,0.641965,0.398526,0.472605,-0.167821,0.340138,0.426617,0.67691,0.414341,0.473881,-0.338538,0.346988,0.451606,0.575009
93,3.1333,720,1280,269,569,123,440,384,1059,0.261382,0.394871,0.262038,-0.465968,0.398916,0.256974,-0.448853,0.401667,0.256938,-0.448879,0.404115,0.256882,-0.44892,0.389533,0.25642,-0.459013,0.385368,0.256086,-0.459078,0.381097,0.25573,-0.459122,0.404736,0.257719,-0.3013,0.36856,0.256446,-0.348583,0.397008,0.267403,-0.403138,0.386525,0.267402,-0.417314,0.423016,0.279055,-0.163529,0.330059,0.278602,-0.24652,0.44922,0.308365,-0.08987,0.296779,0.316434,-0.352202,0.483963,0.32703,-0.232205,0.336712,0.319183,-0.5765,0.495347,0.334261,-0.264188,0.347633,0.318864,-0.628038,0.495079,0.335202,-0.295411,0.35389,0.316115,-0.638644,0.491217,0.333403,-0.247383,0.351605,0.315443,-0.583016,0.40273,0.356053,-0.003914,0.340535,0.355546,0.004096,0.405359,0.40871,-0.147794,0.348803,0.394096,0.29703,0.406347,0.469164,0.005219,0.343054,0.420095,0.711823,0.399044,0.480305,0.008896,0.342658,0.422219,0.74983,0.416383,0.487759,-0.142762,0.347479,0.443093,0.665911
94,3.1667,720,1280,271,570,122,437,381,1050,0.271243,0.399976,0.262612,-0.505482,0.404194,0.257366,-0.490676,0.407248,0.257433,-0.490667,0.4101,0.257428,-0.490686,0.394155,0.256728,-0.498151,0.389819,0.256393,-0.498236,0.385726,0.256023,-0.498257,0.411599,0.258045,-0.34535,0.374341,0.256716,-0.381625,0.402865,0.267975,-0.444737,0.391644,0.267923,-0.455247,0.4342,0.280142,-0.205559,0.334668,0.280974,-0.270127,0.454869,0.310135,-0.144945,0.299542,0.316899,-0.357243,0.487331,0.336129,-0.288672,0.335568,0.330237,-0.581095,0.499567,0.344355,-0.322948,0.343932,0.33586,-0.632808,0.499032,0.343973,-0.357337,0.353517,0.331468,-0.646658,0.49442,0.341865,-0.30485,0.350468,0.328854,-0.589044,0.40973,0.361308,-0.004483,0.345965,0.357681,0.004615,0.410537,0.41461,-0.14748,0.34942,0.394824,0.284655,0.408922,0.470744,-0.028579,0.345002,0.420353,0.713305,0.400356,0.479555,-0.024973,0.346752,0.422016,0.751474,0.417972,0.491847,-0.191943,0.35005,0.445393,0.66051
95,3.2,720,1280,273,569,119,432,377,1040,0.282027,0.404658,0.262283,-0.468571,0.408509,0.25694,-0.453881,0.411637,0.256866,-0.45389,0.414642,0.256746,-0.453936,0.399001,0.256539,-0.460131,0.395142,0.256272,-0.460201,0.390947,0.255941,-0.46023,0.417049,0.257266,-0.315579,0.380275,0.256506,-0.346266,0.407803,0.267388,-0.411045,0.397199,0.267691,-0.419907,0.444219,0.280793,-0.186821,0.343036,0.280089,-0.244374,0.462996,0.313055,-0.130317,0.303212,0.316709,-0.304541,0.490001,0.343332,-0.267784,0.327288,0.339755,-0.499138,0.50144,0.352156,-0.302795,0.332774,0.348002,-0.546129,0.500122,0.351459,-0.339269,0.342219,0.343383,-0.582792,0.495625,0.349028,-0.28444,0.3414,0.340506,-0.515042,0.414058,0.363066,-0.002482,0.349269,0.360039,0.0026,0.414408,0.411154,-0.213224,0.354565,0.401066,0.218688,0.408775,0.466702,-0.08432,0.351133,0.423273,0.635914,0.399658,0.475063,-0.077488,0.352191,0.424724,0.673594,0.417263,0.487976,-0.238328,0.350379,0.447663,0.582877
96,3.2333,720,1280,275,571,118,429,373,1031,0.29366,0.408704,0.260986,-0.455709,0.412236,0.255416,-0.441218,0.415211,0.255202,-0.441208,0.418068,0.254894,-0.441228,0.402893,0.255374,-0.447817,0.398715,0.255198,-0.447884,0.394289,0.254987,-0.447932,0.421739,0.255579,-0.304272,0.383112,0.255597,-0.325301,0.412928,0.266095,-0.399118,0.401996,0.266687,-0.408769,0.451428,0.281498,-0.182783,0.346964,0.278064,-0.205778,0.468813,0.315705,-0.13328,0.304095,0.313482,-0.204561,0.488974,0.345224,-0.335053,0.316719,0.342857,-0.364212,0.500066,0.35369,-0.384814,0.318149,0.353244,-0.406317,0.496838,0.352596,-0.422342,0.329062,0.349677,-0.434151,0.491768,0.350125,-0.354371,0.330832,0.346703,-0.376587,0.417233,0.363791,0.000168,0.353024,0.361673,-1.7e-05,0.418179,0.412167,-0.283279,0.365919,0.409346,0.101494,0.407381,0.465961,-0.06315,0.357395,0.427108,0.540756,0.398409,0.472866,-0.046451,0.35577,0.42651,0.578324,0.415775,0.486261,-0.199129,0.357212,0.454891,0.480806
97,3.2667,720,1280,278,580,116,425,369,1021,0.318125,0.410724,0.257802,-0.389286,0.413991,0.251912,-0.372754,0.417048,0.251818,-0.372817,0.420298,0.251663,-0.372876,0.404311,0.251725,-0.377519,0.399946,0.251587,-0.37754,0.395257,0.251394,-0.377544,0.42374,0.252579,-0.234411,0.384664,0.252409,-0.255053,0.415318,0.263785,-0.332802,0.403376,0.263697,-0.339193,0.454873,0.281442,-0.119623,0.347887,0.275749,-0.146345,0.474615,0.314469,-0.107631,0.304014,0.3094,-0.094596,0.484216,0.342455,-0.317433,0.314245,0.341255,-0.203336,0.492877,0.350829,-0.36904,0.312359,0.350894,-0.237463,0.492017,0.347979,-0.403198,0.323519,0.34888,-0.267242,0.48667,0.34526,-0.334982,0.326624,0.346083,-0.215375,0.420835,0.363601,0.016634,0.357004,0.360874,-0.016529,0.420455,0.412387,-0.18879,0.380075,0.412038,-0.045601,0.406119,0.463518,0.131089,0.368073,0.443846,0.316368,0.397504,0.469285,0.155909,0.36245,0.442481,0.349878,0.414527,0.485865,0.040722,0.383382,0.476658,0.255078
98,3.3,720,1280,281,586,114,421,366,1011,0.338758,0.412935,0.254881,-0.599249,0.416447,0.249167,-0.579283,0.419611,0.24911,-0.579371,0.422698,0.249002,-0.579503,0.406809,0.248541,-0.582435,0.402235,0.248065,-0.582513,0.397312,0.247577,-0.582545,0.426109,0.2491,-0.407251,0.385997,0.247675,-0.42079,0.417122,0.260997,-0.529376,0.405121,0.260336,-0.533686,0.458433,0.277781,-0.257448,0.348015,0.271738,-0.267318,0.486954,0.313443,-0.321972,0.305369,0.303724,-0.217421,0.48094,0.326868,-0.597783,0.313512,0.336104,-0.411898,0.480331,0.331848,-0.66872,0.309595,0.34891,-0.474463,0.476088,0.326229,-0.685317,0.320065,0.345663,-0.511387,0.475558,0.323815,-0.609358,0.323837,0.343834,-0.431953,0.427191,0.35995,0.022904,0.363345,0.357373,-0.022795,0.422219,0.411183,0.019416,0.390052,0.410103,-0.180619,0.40577,0.461635,0.405178,0.376417,0.455156,0.130051,0.396095,0.468716,0.436933,0.368883,0.459198,0.154713,0.414137,0.482611,0.306382,0.390744,0.481638,-0.006954
99,3.3333,720,1280,285,587,112,418,362,1001,0.352338,0.412642,0.250199,-0.520609,0.416866,0.244296,-0.535271,0.420297,0.244211,-0.534919,0.423637,0.244063,-0.534962,0.406427,0.243841,-0.5457,0.401582,0.243491,-0.545921,0.396828,0.243132,-0.545561,0.427573,0.244165,-0.29707,0.385842,0.243439,-0.315655,0.417008,0.256254,-0.521383,0.403842,0.255972,-0.527627,0.458269,0.271364,-0.148681,0.349562,0.266726,-0.162461,0.498358,0.309774,-0.234363,0.3075,0.295478,-0.056588,0.479235,0.314428,-0.544412,0.312956,0.32584,-0.140505,0.470083,0.317197,-0.610198,0.307881,0.338174,-0.171514,0.464705,0.310035,-0.61751,0.31771,0.336761,-0.199752,0.466199,0.308076,-0.551899,0.322277,0.333692,-0.150201,0.432879,0.353801,0.035737,0.368028,0.351952,-0.035569,0.420261,0.408636,0.024967,0.40108,0.404379,-0.365227,0.402538,0.453188,0.34961,0.391612,0.464828,-0.192967,0.396013,0.465633,0.376047,0.387678,0.474166,-0.183606,0.413562,0.481172,0.257644,0.411181,0.489605,-0.375951
100,3.3667,720,1280,292,602,110,414,358,992,0.388788,0.41154,0.246139,-0.421238,0.416021,0.240178,-0.409403,0.419486,0.239986,-0.409441,0.423111,0.239632,-0.409492,0.405362,0.239959,-0.410858,0.400694,0.239813,-0.410904,0.396279,0.239659,-0.410966,0.428205,0.238879,-0.235954,0.38582,0.239649,-0.24553,0.416403,0.252165,-0.362004,0.403185,0.252467,-0.364292,0.461852,0.263496,-0.094548,0.35078,0.259884,-0.092876,0.504449,0.303469,-0.18928,0.309408,0.288441,0.075923,0.477417,0.307477,-0.45852,0.31283,0.319801,0.070471,0.462648,0.309155,-0.51047,0.306655,0.329866,0.062142,0.455736,0.302595,-0.518792,0.31529,0.329829,0.035379,0.457616,0.301301,-0.465036,0.320768,0.327157,0.064853,0.438962,0.350846,0.037474,0.374738,0.348995,-0.037508,0.419007,0.40851,0.133896,0.406597,0.404916,-0.33164,0.402347,0.461558,0.395352,0.4097,0.479544,-0.288061,0.388924,0.471119,0.416885,0.406464,0.490243,-0.29192,0.418756,0.487753,0.308043,0.431593,0.498244,-0.493174
101,3.4,720,1280,298,612,108,410,354,983,0.417868,0.410592,0.242898,-0.516134,0.415422,0.236321,-0.502972,0.418949,0.236054,-0.503071,0.422689,0.23568,-0.503162,0.404205,0.236727,-0.501431,0.399786,0.236846,-0.501464,0.395492,0.23695,-0.501553,0.429139,0.235385,-0.335386,0.387259,0.237168,-0.327349,0.416678,0.248733,-0.447716,0.402988,0.249705,-0.446295,0.468085,0.263085,-0.178043,0.355751,0.257698,-0.124195,0.509278,0.300561,-0.301326,0.313802,0.285642,-0.029058,0.480024,0.306627,-0.603022,0.313361,0.317825,-0.063985,0.464864,0.31107,-0.666348,0.307153,0.327061,-0.085164,0.458954,0.305454,-0.677341,0.315683,0.326914,-0.114412,0.45943,0.303964,-0.612213,0.32111,0.3245,-0.072723,0.443383,0.352021,0.03825,0.380581,0.350721,-0.038206,0.418382,0.411462,0.190224,0.411123,0.411334,-0.291491,0.403414,0.467198,0.465359,0.424757,0.489071,-0.219009,0.389958,0.47531,0.48683,0.42478,0.507653,-0.2219,0.425419,0.493404,0.360129,0.438719,0.50476,-0.434593
102,3.4333,720,1280,302,615,106,407,350,975,0.434289,0.411962,0.241801,-0.49138,0.416651,0.235157,-0.475608,0.420253,0.235071,-0.475674,0.423759,0.234906,-0.475746,0.405909,0.235287,-0.478886,0.401639,0.235362,-0.478934,0.397465,0.235436,-0.478965,0.430979,0.234961,-0.322169,0.390915,0.235924,-0.303487,0.41836,0.248206,-0.430679,0.405259,0.249071,-0.440029,0.471802,0.262827,-0.158705,0.357602,0.25852,-0.146393,0.507008,0.298742,-0.227595,0.317529,0.288293,-0.100552,0.482545,0.311533,-0.485039,0.313798,0.319951,-0.219051,0.475799,0.318311,-0.546719,0.308776,0.328792,-0.291641,0.467167,0.313691,-0.570155,0.317381,0.32764,-0.341515,0.465878,0.311485,-0.498935,0.322289,0.325215,-0.253744,0.448578,0.352247,0.040829,0.385558,0.352284,-0.040697,0.423505,0.41268,0.237913,0.418589,0.416315,-0.265477,0.405316,0.465129,0.538032,0.434979,0.496383,-0.200521,0.392636,0.472455,0.561486,0.432339,0.510384,-0.203244,0.423196,0.489512,0.435912,0.451552,0.516039,-0.412777
103,3.4667,720,1280,304,611,104,403,346,967,0.439951,0.417792,0.242089,-0.438436,0.422531,0.235434,-0.417503,0.4263,0.235438,-0.417589,0.430213,0.235364,-0.417606,0.411717,0.235128,-0.423382,0.407205,0.235048,-0.423431,0.402581,0.234968,-0.423544,0.436306,0.235517,-0.243264,0.394153,0.235408,-0.268267,0.423781,0.248659,-0.367898,0.409615,0.248856,-0.377788,0.475375,0.263573,-0.08928,0.358,0.260509,-0.142528,0.511682,0.298949,-0.053888,0.322352,0.292924,-0.106992,0.497591,0.319377,-0.253793,0.31729,0.321368,-0.230113,0.495591,0.330525,-0.305936,0.309148,0.329569,-0.316334,0.48453,0.327648,-0.341638,0.320202,0.328363,-0.365256,0.481945,0.324209,-0.271321,0.325701,0.325306,-0.271937,0.453508,0.355848,0.042614,0.39064,0.357328,-0.042518,0.438193,0.41246,0.184152,0.424255,0.420609,-0.23658,0.412391,0.463927,0.51098,0.434049,0.492069,-0.129767,0.399733,0.471262,0.537933,0.432404,0.508444,-0.127589,0.427287,0.488673,0.423065,0.451909,0.517734,-0.329477
104,3.5,720,1280,307,601,101,400,342,959,0.437187,0.426571,0.243753,-0.438227,0.430959,0.237236,-0.414753,0.434337,0.237292,-0.414807,0.437789,0.237267,-0.414812,0.420795,0.236572,-0.424824,0.41629,0.236288,-0.424874,0.411567,0.236039,-0.424966,0.442242,0.237597,-0.231722,0.400134,0.23683,-0.28059,0.430354,0.250335,-0.365164,0.41812,0.250183,-0.380432,0.474844,0.263838,-0.073109,0.360452,0.262211,-0.180287,0.518291,0.299356,0.00642,0.324297,0.304228,-0.267258,0.512801,0.335081,-0.149144,0.324196,0.33113,-0.530409,0.515764,0.348908,-0.189748,0.323789,0.338587,-0.599964,0.505954,0.347908,-0.22912,0.333054,0.333398,-0.62347,0.500931,0.343218,-0.166574,0.335107,0.330092,-0.544817,0.459402,0.360815,0.059934,0.397913,0.363452,-0.060033,0.446793,0.414448,0.357743,0.425048,0.422803,-0.133283,0.424279,0.451146,0.778598,0.430075,0.489363,-0.001251,0.41171,0.455373,0.817781,0.426852,0.498399,0.007659,0.434625,0.470649,0.746828,0.450359,0.518549,-0.163858
105,3.5333,720,1280,311,602,99,397,339,951,0.451146,0.433792,0.24459,-0.470591,0.437929,0.238125,-0.443886,0.441354,0.238116,-0.443875,0.444891,0.238007,-0.443887,0.426955,0.237474,-0.455373,0.422077,0.237076,-0.455434,0.416847,0.236745,-0.455499,0.447485,0.238616,-0.244884,0.403561,0.238015,-0.306511,0.437765,0.251305,-0.393052,0.424868,0.251208,-0.410399,0.480543,0.264469,-0.097246,0.3644,0.266876,-0.199988,0.516704,0.302211,0.014719,0.33004,0.311848,-0.24927,0.530783,0.347618,-0.121856,0.339665,0.336561,-0.487016,0.53924,0.359459,-0.156658,0.344935,0.344289,-0.545777,0.531402,0.358584,-0.203715,0.353134,0.337701,-0.573286,0.526496,0.354808,-0.141622,0.35313,0.334305,-0.500904,0.467851,0.36404,0.051942,0.399604,0.367586,-0.051968,0.470969,0.423285,-0.032675,0.423012,0.432759,-0.102845,0.436528,0.44642,0.49882,0.427518,0.495237,0.179348,0.429921,0.447299,0.540181,0.421559,0.506384,0.202971,0.440191,0.471545,0.461842,0.45954,0.530249,0.040217
106,3.5667,720,1280,314,609,97,394,335,944,0.473058,0.441488,0.24477,-0.528007,0.446111,0.238278,-0.502134,0.449728,0.238268,-0.502112,0.453296,0.238153,-0.502127,0.434683,0.237363,-0.512923,0.429733,0.236794,-0.512994,0.424598,0.236253,-0.513055,0.455046,0.238839,-0.301691,0.40977,0.237472,-0.357928,0.445372,0.251512,-0.448075,0.432011,0.251168,-0.464022,0.487505,0.263205,-0.109983,0.368795,0.269475,-0.238369,0.518266,0.302558,0.004005,0.335154,0.318892,-0.299719,0.540245,0.348071,-0.121617,0.35606,0.335815,-0.564516,0.551015,0.358747,-0.154451,0.364341,0.343248,-0.627551,0.544219,0.358624,-0.200654,0.371829,0.336715,-0.65409,0.538974,0.35482,-0.140662,0.371163,0.333624,-0.578263,0.474133,0.365459,0.048534,0.402904,0.370136,-0.048486,0.486701,0.4255,0.007211,0.426218,0.437792,-0.024244,0.44995,0.447927,0.540924,0.424757,0.504801,0.282922,0.438148,0.451317,0.591213,0.420411,0.512945,0.307891,0.463896,0.481769,0.510599,0.454721,0.535929,0.144577
107,3.6,720,1280,320,612,94,391,332,937,0.491752,0.452729,0.242528,-0.564954,0.456742,0.235723,-0.541418,0.460423,0.235495,-0.541401,0.463835,0.235218,-0.54143,0.444375,0.235244,-0.553114,0.438945,0.23483,-0.553196,0.433586,0.234415,-0.553251,0.465336,0.235716,-0.344671,0.419002,0.235713,-0.402086,0.457493,0.24925,-0.484207,0.442862,0.249567,-0.500846,0.497413,0.259079,-0.15355,0.374975,0.268531,-0.28026,0.523382,0.302053,-0.021131,0.342833,0.320183,-0.384326,0.543051,0.34374,-0.125184,0.377884,0.329504,-0.666764,0.554519,0.353902,-0.155598,0.391838,0.330103,-0.733549,0.549884,0.353587,-0.19791,0.395808,0.321979,-0.750357,0.545618,0.350309,-0.142195,0.393703,0.3202,-0.677293,0.479798,0.365822,0.045594,0.407905,0.370206,-0.045568,0.496326,0.425759,0.019603,0.426482,0.432501,0.023108,0.468329,0.461199,0.556767,0.42085,0.495335,0.419366,0.452747,0.46359,0.602858,0.417186,0.512396,0.454977,0.48929,0.49935,0.496587,0.446174,0.522171,0.304688
108,3.6333,720,1280,327,619,91,388,329,931,0.516656,0.466479,0.240322,-0.5942,0.470879,0.233224,-0.575798,0.474625,0.233077,-0.575768,0.478384,0.232791,-0.575777,0.457415,0.232429,-0.589969,0.45193,0.231931,-0.590057,0.446153,0.23141,-0.590141,0.479488,0.232503,-0.3855,0.431788,0.231684,-0.453259,0.471877,0.247212,-0.513622,0.455868,0.247235,-0.533137,0.506988,0.254183,-0.191651,0.38212,0.263735,-0.318109,0.523397,0.302037,-0.047841,0.348196,0.319342,-0.428703,0.540338,0.342012,-0.183045,0.394912,0.316972,-0.707536,0.55289,0.351081,-0.217585,0.409804,0.319046,-0.773286,0.551057,0.350049,-0.259728,0.413715,0.309243,-0.785896,0.543233,0.347105,-0.200942,0.411039,0.306735,-0.715515,0.490345,0.365237,0.044372,0.414701,0.368849,-0.044299,0.506848,0.428235,0.036878,0.427223,0.429373,0.143532,0.492,0.483164,0.449088,0.419049,0.485497,0.584477,0.478339,0.490335,0.481674,0.415711,0.489667,0.62403,0.515244,0.515684,0.324908,0.442927,0.518509,0.486824
109,3.6667,720,1280,334,623,89,386,326,925,0.535949,0.477961,0.238525,-0.642117,0.483361,0.231294,-0.622999,0.487301,0.231274,-0.622987,0.491264,0.231115,-0.622991,0.468967,0.230354,-0.634756,0.463233,0.229757,-0.634863,0.457285,0.229085,-0.634934,0.492227,0.230614,-0.421236,0.442998,0.228999,-0.477115,0.483624,0.245338,-0.556726,0.467021,0.244668,-0.572981,0.516884,0.253418,-0.225687,0.391893,0.258289,-0.331516,0.529353,0.300262,-0.154568,0.352534,0.317754,-0.502848,0.55128,0.339171,-0.355146,0.407046,0.308518,-0.832396,0.566359,0.350883,-0.397852,0.421688,0.312412,-0.904246,0.563952,0.349493,-0.438534,0.429001,0.302232,-0.903811,0.558263,0.346606,-0.373226,0.426152,0.299961,-0.834622,0.497172,0.364044,0.018239,0.41941,0.366908,-0.01808,0.512174,0.427907,-0.236789,0.430102,0.425097,0.295135,0.511396,0.502607,-0.04998,0.418002,0.472158,0.837591,0.499705,0.514112,-0.040614,0.41474,0.472058,0.886147,0.531234,0.532777,-0.261863,0.440825,0.510554,0.741387
110,3.7,720,1280,338,632,86,383,324,919,0.562424,0.487179,0.237773,-0.623687,0.493326,0.230731,-0.60182,0.497735,0.230648,-0.601832,0.502176,0.230406,-0.601852,0.478572,0.229922,-0.613552,0.473095,0.229411,-0.613634,0.467219,0.228839,-0.613701,0.50451,0.229756,-0.395491,0.453951,0.228432,-0.451323,0.493227,0.244467,-0.537203,0.475676,0.24377,-0.553356,0.526051,0.254348,-0.200618,0.402599,0.257667,-0.31156,0.536399,0.300361,-0.132259,0.35794,0.316672,-0.465472,0.565664,0.338321,-0.333874,0.416252,0.31024,-0.778643,0.581224,0.35075,-0.376166,0.431355,0.314242,-0.846636,0.581295,0.3482,-0.41558,0.438958,0.304797,-0.852132,0.574177,0.345404,-0.352594,0.434339,0.302248,-0.783244,0.503184,0.365204,0.015847,0.423394,0.367083,-0.015718,0.518358,0.441283,-0.120266,0.431416,0.426478,0.307631,0.523253,0.522268,0.02284,0.417205,0.466463,0.849946,0.513445,0.533677,0.027685,0.414789,0.463907,0.900135,0.549583,0.543835,-0.175763,0.433344,0.503136,0.775995
111,3.7333,720,1280,342,639,83,381,321,912,0.586642,0.498903,0.23834,-0.679892,0.505297,0.231495,-0.656906,0.509769,0.231456,-0.656914,0.514122,0.231241,-0.656946,0.490698,0.230469,-0.670033,0.485186,0.229868,-0.670115,0.479201,0.229146,-0.670183,0.515572,0.230747,-0.436976,0.46482,0.228439,-0.499313,0.503224,0.245081,-0.587753,0.486279,0.244238,-0.605738,0.535657,0.255465,-0.222212,0.411653,0.258506,-0.355934,0.551802,0.301251,-0.145975,0.366298,0.316163,-0.521297,0.582636,0.339444,-0.356459,0.419831,0.316898,-0.850421,0.600145,0.351093,-0.401329,0.436673,0.324431,-0.924687,0.59945,0.349999,-0.444007,0.444059,0.309111,-0.934652,0.592605,0.346936,-0.37697,0.44041,0.305839,-0.857256,0.513625,0.370561,0.0146,0.43285,0.371097,-0.014495,0.525282,0.451124,-0.135033,0.437053,0.430007,0.37904,0.530212,0.534115,0.002051,0.420993,0.46442,0.973123,0.519425,0.548964,0.006175,0.419929,0.466102,1.027413,0.561847,0.561432,-0.216646,0.433171,0.503249,0.897124
112,3.7667,720,1280,347,646,80,379,318,906,0.61086,0.508063,0.238509,-0.675024,0.514015,0.231875,-0.652084,0.518524,0.231756,-0.652098,0.522859,0.231528,-0.652146,0.500146,0.23115,-0.662004,0.494753,0.230642,-0.662086,0.488932,0.23003,-0.662176,0.52538,0.231387,-0.436336,0.475134,0.229691,-0.483403,0.512507,0.245571,-0.584906,0.496099,0.244431,-0.598437,0.548456,0.257627,-0.228981,0.421244,0.258714,-0.33228,0.565171,0.308635,-0.178762,0.373417,0.317976,-0.457225,0.596604,0.349413,-0.417523,0.418092,0.336637,-0.764739,0.612806,0.361018,-0.469348,0.434518,0.345662,-0.834435,0.612017,0.360373,-0.514119,0.443517,0.334973,-0.852791,0.605323,0.356444,-0.439539,0.440566,0.330733,-0.774291,0.523555,0.377791,0.00713,0.439292,0.377321,-0.007028,0.530803,0.457734,-0.237489,0.441675,0.438649,0.322745,0.539158,0.542146,-0.106588,0.426895,0.468623,0.930484,0.528547,0.553178,-0.103704,0.425748,0.47447,0.986224,0.55742,0.576909,-0.335472,0.432812,0.515386,0.858919
113,3.8,720,1280,353,640,77,377,316,900,0.615494,0.518794,0.240471,-0.648969,0.524445,0.23321,-0.629021,0.528836,0.233093,-0.629013,0.533023,0.232825,-0.629056,0.510625,0.232346,-0.64047,0.505025,0.231751,-0.640562,0.499251,0.230961,-0.640607,0.535602,0.232438,-0.42914,0.48452,0.230155,-0.484178,0.523412,0.247643,-0.564561,0.506832,0.246826,-0.580237,0.563477,0.2614,-0.240241,0.430752,0.264208,-0.330626,0.588197,0.313221,-0.154577,0.380465,0.320042,-0.422437,0.612153,0.358758,-0.366192,0.409323,0.348902,-0.692308,0.627975,0.371404,-0.411402,0.420857,0.362358,-0.756743,0.624839,0.370858,-0.447255,0.431691,0.355031,-0.775265,0.617993,0.366463,-0.382278,0.430431,0.350709,-0.701942,0.539075,0.3842,0.003457,0.451164,0.383044,-0.003373,0.539852,0.457151,-0.168235,0.442327,0.435409,0.392283,0.539719,0.532784,0.030887,0.442784,0.468385,0.979122,0.527543,0.543964,0.042664,0.444108,0.471137,1.032765,0.562037,0.568027,-0.167685,0.438817,0.510745,0.911828
114,3.8333,720,1280,356,655,74,374,313,894,0.651922,0.530269,0.244682,-0.756796,0.535967,0.236125,-0.739229,0.540274,0.23598,-0.739191,0.544237,0.235727,-0.739264,0.521723,0.235159,-0.753418,0.515521,0.234413,-0.753549,0.509885,0.233529,-0.753603,0.546606,0.234614,-0.529516,0.495248,0.232253,-0.597748,0.534334,0.251455,-0.666413,0.518848,0.251109,-0.686229,0.575817,0.26442,-0.309153,0.438235,0.266416,-0.42249,0.605305,0.318755,-0.173092,0.38562,0.320407,-0.442902,0.633653,0.366398,-0.34996,0.404116,0.362542,-0.671746,0.650802,0.37849,-0.393407,0.416356,0.377725,-0.736177,0.647728,0.377694,-0.44517,0.423526,0.373369,-0.758521,0.639463,0.373529,-0.372766,0.42255,0.368804,-0.681938,0.547687,0.389536,0.005918,0.457931,0.388592,-0.005838,0.544586,0.461923,-0.139404,0.460213,0.451913,0.298121,0.538592,0.538366,0.112102,0.453051,0.48597,0.876099,0.525459,0.54766,0.129259,0.453221,0.485722,0.928667,0.555607,0.574494,-0.068191,0.455186,0.523921,0.794312
